actuation_accel_cmd,actuation_brake_cmd,actuation_steer_cmd,stamp
1.0,0.0,-0.17179422080516815,1759205977750627885
1.0,0.0,-0.17362935841083527,1759205977760675651
1.0,0.0,-0.16219393908977509,1759205977770638323
1.0,0.0,-0.15960924327373505,1759205977780642846
1.0,0.0,-0.14425207674503326,1759205977790659889
1.0,0.0,-0.13730661571025848,1759205977800609935
1.0,0.0,-0.1590614914894104,1759205977810606049
1.0,0.0,-0.1559753715991974,1759205977820617379
1.0,0.0,-0.13602182269096375,1759205977830617715
1.0,0.0,-0.13773459196090698,1759205977840679589
1.0,0.0,-0.1334516704082489,1759205977850641380
1.0,0.0,-0.13720250129699707,1759205977860634209
1.0,0.0,-0.15099212527275085,1759205977870607363
1.0,0.0,-0.15490873157978058,1759205977880613494
1.0,0.0,-0.1589135378599167,1759205977890602083
1.0,0.0,-0.16538231074810028,1759205977900619351
1.0,0.0,-0.15983545780181885,1759205977910646534
1.0,0.0,-0.15938027203083038,1759205977920640248
1.0,0.0,-0.1545858383178711,1759205977930649075
1.0,0.0,-0.14312511682510376,1759205977940741714
1.0,0.0,-0.13218605518341064,1759205977950600670
1.0,0.0,-0.12837828695774078,1759205977960622440
1.0,0.0,-0.12106391042470932,1759205977970607874
1.0,0.0,-0.12096399813890457,1759205977980713902
1.0,0.0,-0.1497182846069336,1759205977990633560
1.0,0.0,-0.15531055629253387,1759205978000730225
1.0,0.0,-0.1607082337141037,1759205978010733203
1.0,0.0,-0.16291391849517822,1759205978020749142
1.0,0.0,-0.16368332505226135,1759205978030621513
1.0,0.0,-0.15712063014507294,1759205978040656796
1.0,0.0,-0.15048974752426147,1759205978050664950
1.0,0.0,-0.148127943277359,1759205978060653146
1.0,0.0,-0.13735243678092957,1759205978070582168
1.0,0.0,-0.1334744542837143,1759205978080642475
1.0,0.0,-0.13109871745109558,1759205978090690077
1.0,0.0,-0.11312106996774673,1759205978100686012
1.0,0.0,-0.14150823652744293,1759205978110608827
1.0,0.0,-0.1420496106147766,1759205978120623407
1.0,0.0,-0.12315823882818222,1759205978130753045
1.0,0.0,-0.12009435892105103,1759205978140648494
1.0,0.0,-0.15430817008018494,1759205978150612957
1.0,0.0,-0.15813101828098297,1759205978160664027
1.0,0.0,-0.15892519056797028,1759205978170780887
1.0,0.0,-0.16239070892333984,1759205978180635467
1.0,0.0,-0.1625426560640335,1759205978190650520
1.0,0.0,-0.16164833307266235,1759205978200702236
1.0,0.0,-0.1581040620803833,1759205978210880488
1.0,0.0,-0.16100475192070007,1759205978220688895
1.0,0.0,-0.15618224442005157,1759205978230649315
1.0,0.0,-0.17869380116462708,1759205978240648211
1.0,0.0,-0.16754287481307983,1759205978250717483
